word	OSC
scrapbook	0.840912036987767
scrape	0.735325777553202
scraper	0.258113544174301
scrapings	1
scrapping	1
scrappy	1
scratch	0.97586961933925
scratches	1
scratchpad	1
scratchy	1
scrawl	1
scrawny	1
scream	0.989419094018541
scree	0.0244211252114153
screech	0.913864526133695
screeching	1
screed	1
screen	0.838184516288875
screening	0.972014116161241
screenings	1
screenplay	1
screw	0.900344894382254
screwball	1
screwy	1
scribble	0.985132600796368
scribbler	1
scribbling	1
scribe	0.0422719006548396
scrimp	1
scrimshaw	1
scrip	0.080583988021546
script	0.453433846728384
scripture	1
scrivener	1
scroll	0.966365399153985
scrollwork	1
scrotum	1
scrounge	0.760496240729303
scrounger	1
scrub	0.951011012642603
scrubber	1
scrubby	1
scruff	0.324670653164953
scruffy	1
scrum	0.817702950471024
scrummage	1
scrumptious	1
scrumpy	1
scrunch	1
scruple	1
scuba	1
scud	0.586189704154351
scuff	0.581139451823729
scuffle	1
scull	0.827827615884463
sculler	0.575248907276814
scullion	1
sculpt	0.612089251972966
sculptor	1
sculptress	1
sculpture	1
scum	0.909588992988042
scummy	1
scupper	1
scurf	1
scurry	1
scurvy	1
scuttle	1
scythe	1
sea	0.120558341624909
seabed	1
seabird	1
seaboard	1
seaborne	1
seafood	1
seafront	1
seagull	1
seahorse	0.759184661403768
seal	0.941801591558915
sealed	1
sealer	1
sealskin	1
seam	0.523144948050231
seaman	0.932242869862677
seamer	1
seamless	0.835394709410804
seamstress	1
seamy	1
seaplane	1
seaport	1
sear	0.0637473902707828
search	0.462663151818391
searcher	0.234666016878081
searches	0.657974085075276
searching	0.871542719150159
searchlight	1
searing	0.979519653359093
seascape	1
seashore	1
seasick	0.772375069266752
seaside	0.990055338103665
season	0.967626174476052
seasoned	0.993318404015587
seat	0.920226207469058
seated	0.39850634698496
seating	1
seaward	0.971849382817477
seawards	1
seaway	1
seaweed	1
sec	0.125109860956064
secede	0.962293599925435
seclude	0.612113193775793
second	0.912283813866286
secret	0.741215618599105
secrete	1
sect	0.13716292053468
section	0.96528823835482
sector	0.991602647808102
secure	0.955329793767016
secured	0.87864125467725
sedan	1
sedate	0.973048653977005
sedge	1
seduce	0.976060382328824
see	0.836140531608047
seed	0.946097878489614
seedbed	1
seedless	1
seedling	1
seedsman	1
seedy	1
seek	0.951349079547169
seeker	0.932777613639939
seem	0.966769302346297
seeming	0.604273355023338
seemly	0.511671938929327
seen	0.249433253397567
seep	0.9200692153762
seepage	1
seer	0.401456339817987
seesaw	1
seethe	1
seething	1
segment	0.965112442989029
seigneur	0.868123707714561
seine	0.912077797330768
seismic	0.949004188230078
seize	1
seizure	1
seldom	1
select	0.874508334813713
selects	1
self	0.336764239518518
selfish	0.81264141137627
selfless	0.821374436989675
selfsame	1
sell	0.946954457436723
seller	0.685769114412776
selling	0.986016666216872
semblance	0.249446972589286
semen	0.0829668587898358
semi	0.136246664700176
senate	0.968782656198782
send	0.995422047558238
sender	1
sending	0.871476072789586
senile	1
senior	0.995086373709983
sense	0.950345106450766
senseless	0.949711679402245
sensor	0.751936853298087
sensual	0.681057260646386
sensuous	0.946809914572117
sent	0.0110557506516373
sentence	0.999048342978927
sentenced	1
sentient	1
sentry	1
separate	0.971980969035938
separates	1
sepia	1
sepoy	1
sepsis	1
septet	1
septic	0.392740769494774
sequel	0.972604022887579
sequence	0.569464363208121
sequent	0.0964775369683887
sequin	0.871350102731662
sequined	1
seraph	0.759169591125824
serene	0.911523313819328
serf	0.862267034078347
serfdom	1
serge	0.229390792623135
sergeant	1
serial	0.937188498541834
series	0.997746116880053
serif	1
serious	0.839171576009813
sermon	0.993005381769503
serous	1
serpent	0.853506379099246
serried	1
serum	0.987393737755343
servant	0.956103550835743
serve	0.615768003352923
served	0.0948151175020544
server	0.818912257985588
service	0.997617812900098
serviced	1
servile	1
serving	0.405018440458137
servo	0.23693783099845
session	0.753506624947858
set	0.811525380551857
setback	1
sett	0.0605925720034352
settee	1
setter	0.674802122970854
setting	0.995951435961498
settle	0.69258596679149
settled	0.469132385487761
settler	1
seven	0.755462678395694
sevens	1
seventh	1
sever	0.0818575859169563
several	0.998088174850976
severe	0.830095881361263
sew	0.0246135601074887
sewage	1
sewer	0.886905147858269
sewerage	1
sewing	1
sex	0.727757906499925
sexed	0.774133700051453
sexist	1
sexless	1
sextant	1
sextet	1
sexton	1
sexual	0.809937913442507
sexy	1
shabby	1
shack	0.387670821112377
shackle	0.867476458289419
shad	0.0903363305010582
shade	0.952847283266306
shaded	0.982763773574282
shading	1
shadow	0.909751550543515
shadows	1
shady	1
shaft	0.940172131186446
shafting	1
shag	0.784918135137075
shaggy	1
shah	0.718068220498032
shake	0.915696533571797
shakedown	1
shaken	0.567409913351416
shaker	1
shako	1
shaky	1
shale	1
shallot	1
shallow	0.995292459630538
shalom	1
shalt	1
sham	0.261800065882486
shaman	0.81685450763351
shamble	0.317258049078061
shambles	0.978466093914386
shame	0.861272129554503
shamefaced	1
shameful	0.879580115364562
shameless	0.780609655478592
shampoo	1
shamrock	1
shandy	1
shanghai	1
shank	0.864572126435674
shanty	0.92216180942945
shape	0.965367641697474
shaped	1
shapeless	1
shapely	1
shapes	0.457448174646521
shaping	1
shard	1
share	0.945255973384223
shared	0.995851217522786
sharer	1
sharing	0.991795865928278
shark	0.990483959927107
sharp	0.893387782380478
sharpen	0.963505192527934
sharpener	1
sharply	1
sharpness	1
shatter	0.909804985567915
shattered	1
shave	0.874011540552879
shaven	0.873253429660279
shaver	1
shaving	1
shaw	0.151848881823963
shawl	1
shay	0.309101145158132
she	0.648129914118095
sheaf	0.957234981447059
shear	0.865428402684938
sheath	0.935794666288784
sheathe	0.736342730753295
sheathing	1
shebang	1
shebeen	1
shed	0.247933918339646
shedding	1
sheen	1
sheep	0.956566577844354
sheepdog	1
sheepfold	1
sheepish	0.713184958026523
sheepskin	1
sheer	1
sheet	0.836078024616217
sheeting	1
sheik	0.748892817186485
shekel	1
sheldrake	1
shelduck	1
shelf	0.9237053686081
shell	0.945331667173595
shellac	1
shellfish	1
shellshock	1
shelter	0.863469943297429
sheltered	1
shelve	0.659887693180091
shelved	1
shelving	1
shepherd	0.991347530016132
sherbet	1
sherd	0.949372808041194
sheriff	0.992972920478069
sherpa	0.756685077759691
sherpas	1
sherry	1
shew	0.757771017323351
shield	0.975700437908071
shift	0.959115141997071
shifting	0.713073212714887
shiftless	1
shifty	1
shilling	1
shimmer	0.99376253480623
shin	0.0897058423547379
shindig	1
shine	0.85016251593402
shiner	0.794720642026669
shingle	0.982372801397173
shingles	1
shinny	1
shiny	1
ship	0.302936401657258
shipboard	1
shipload	1
shipmate	1
shipment	0.9652439745913
shipper	0.286705591564909
shipping	1
shipshape	1
shipwreck	1
shipwright	1
shipyard	1
shire	0.973773680568147
shirk	0.800138452576166
shirt	0.947840269794419
shirtsleeve	1
shirty	1
shit	0.866384883648018
shitty	1
shiver	0.989280663424112
shoal	1
shock	0.881971623204785
shocked	1
shocker	1
shocking	0.963677329872263
shoddy	1
shoe	0.906386390491467
shoehorn	1
shoelace	1
shoeshine	1
shoestring	1
shogun	0.845773713254967
shoo	0.182356580379364
shoot	0.888957060839829
shooter	0.932582098623208
shooting	0.891494199467377
shop	0.648167493027196
shoplift	0.879264580211263
shopper	0.863420104089423
shopping	0.999456901027666
shore	0.703737945819142
short	0.888119817125267
shortage	1
shortbread	1
shortcake	1
shorten	0.897354711387365
shortening	1
shortfall	1
shorthand	0.951074573292754
shorthorn	1
shorting	1
shortly	1
shortness	1
shorty	1
shot	0.867866866153941
shotgun	1
should	0.943174808038674
shoulder	1
shouldst	1
shout	0.96188701382699
shouting	1
shove	0.694860084483581
shovel	0.968490601667456
show	0.940208753036253
showbiz	1
showboat	0.837889606946585
showcase	0.993778876195471
showdown	1
shower	0.996740890194639
showgirl	1
showing	1
showman	0.800025249157845
showpiece	1
showplace	1
showroom	1
showy	1
shrapnel	1
shred	0.799526825525786
shredded	1
shredder	1
shrew	0.408415723311176
shrewd	0.874802606482475
shrewdly	1
shrewdness	1
shrewish	1
shriek	1
shrift	1
shrike	0.963214431180454
shrill	0.986000707492645
shrilly	1
shrimp	0.994617916715106
shrine	0.898428779982715
shrink	0.940983863902524
shrinkage	1
shrinking	1
shrive	0.301792632199874
shrivel	1
shroud	0.990948339291261
shrub	0.906542930892434
shrug	1
shrunken	1
shuck	1
shudder	1
shuffle	0.802710747314275
shuffling	0.84857669903228
shun	0.342873837406524
shunt	0.950223232925727
shunter	1
shush	1
shut	0.679362242483645
shutdown	1
shutter	0.955753175554484
shuttered	1
shuttle	0.989301433921465
shy	0.680536758051475
shyly	1
shyness	1
shyster	1
sib	0.0595021507451125
sibling	1
sibyl	1
sic	0.0232699341241391
sick	0.739072840093623
sickbed	1
sicken	0.559891162195158
sickle	1
sickly	1
sickness	0.969564308994722
side	0.402057772275461
sideboard	1
sideburns	1
sidecar	1
sidekick	1
sidelight	1
sideline	1
sidelong	1
sideshow	1
sideslip	1
sidesman	1
sidestep	1
sideswipe	1
sidetrack	1
sidewalk	1
sideways	1
siding	1
sidle	1
siege	0.942880291872097
sieve	1
sift	0.988374061121499
sifter	1
sigh	0.120416967027123
sight	0.670489841198168
sighted	0.895137639866564
sighting	1
sightless	1
sightsee	0.479530491854358
sign	0.374753486963845
signal	0.991955784197199
signed	0.295726299178132
signer	0.112455847850382
signet	1
signing	1
signpost	1
silage	1
silence	0.985162661763665
silent	0.943467539173108
silk	0.933874937262552
silken	1
silkworm	1
silky	1
sill	0.115238295917124
silly	1
silo	0.549281108824782
silt	0.840317043544309
silver	0.97427723040692
simian	0.765339703378424
simmer	1
simper	1
simple	0.992477272351424
simply	1
sin	0.0595403930773125
since	0.972601768785258
sincere	0.694985055548147
sine	-0.0347124726892805
sinew	0.784390767867119
sinful	0.91523063509997
sing	0.238978026353289
singe	0.0851994037548851
singer	0.998981937441679
singing	1
single	0.998290042051185
singlet	0.444557506616209
singly	0.0714695138883959
singsong	1
sink	0.951775177470419
sinker	1
sinking	1
sinless	0.929419287233693
sinner	1
sinuous	1
sinus	0.722274608616119
sip	0.331195625889317
siphon	0.972085759156409
sir	0.0726309241956706
sirdar	1
sire	0.0708465322402049
siren	1
sirloin	1
sis	0.0507214734594826
sisal	1
sissy	1
sister	0.994759761281233
sit	0.12973914785864
sitar	0.649870196970291
site	0.813015257648558
sitter	0.705651239221435
sitting	1
six	0.764424826226715
sixes	1
sixfold	1
sixpence	1
sixteen	0.780730907268161
sixteenth	1
sixth	0.999122001673155
sixthly	1
sixtieth	1
sixty	1
size	0.925596475697815
sized	0.515946574890408
sizzle	0.913058370839994
skate	0.826140869492867
skateboard	0.810826892940193
skater	1
skating	0.998466931947087
skeet	1
skein	1
skep	0.00131563917196326
sketch	0.966458535239713
sketchbook	1
sketcher	1
sketchpad	1
sketchy	1
skew	0.676596007598521
skewer	1
skewness	1
ski	0.210875897692928
skid	0.97303818072811
skier	1
skiff	0.697843253277426
skiffle	1
skiing	0.990220625747143
skilful	0.783786072371023
skill	0.959511113610643
skilled	0.950820923872156
skillet	1
skim	0.807866407202595
skimmer	1
skimp	0.555399351977625
skimpy	1
skin	0.935422448847862
skinflint	1
skinhead	1
skinless	1
skinned	1
skinny	1
skint	0.886402249053357
skip	0.724617194079683
skipper	1
skirl	1
skirmish	0.978889037888143
skirt	0.74813759445277
skirting	1
skit	0.589383489712346
skitter	1
skittish	1
skittle	0.928085000659863
skive	1
skivvy	1
skulk	0.948270608526489
skull	0.976923999377089
skullcap	1
skunk	1
sky	0.596622657241267
skylark	1
skylight	1
skyline	1
skyward	0.805539367696819
skywards	1
slab	0.985405468261904
slack	0.899790784916191
slacken	1
slacker	1
slackness	1
slag	0.743908970770515
slake	1
slalom	1
slam	0.747025109544463
slander	0.623533642624386
slang	1
slant	0.937320441210981
slanting	1
slap	0.832206465062123
slapdash	1
slapping	0.979357989298016
slapstick	1
slash	0.910929884918297
slat	0.0902918417300819
slate	0.193019177652096
slating	0.392335696361128
slaty	1
slaughter	0.872727088536006
slave	0.948588466376838
slaver	0.418978498559775
slavish	0.677086628801463
slaw	0.610060085838758
slay	0.612375527016374
slayer	1
slaying	1
sleazy	1
sled	0.725239020677402
sledge	0.884184189520203
sleek	0.990848842376591
sleekly	1
sleep	0.882068764345877
sleeper	1
sleeping	1
sleepless	0.866895415877127
sleepwalk	0.605160880647857
sleepy	1
sleet	1
sleeve	0.982646434640308
sleeveless	1
sleigh	0.47496389648194
slender	0.993347401456518
slept	1
sleuth	1
slew	0.932313885073282
slewed	1
slice	0.994425815276921
slices	1
slick	0.970505654377691
slicker	1
slickly	1
slickness	1
slide	0.912551912689222
slight	0.658720232085708
slightly	1
slim	0.83972073865225
slime	1
slimmers	1
slimness	1
slimy	1
sling	0.892234520697108
slinger	0.56120518546711
slingshot	1
slink	0.600396029621528
slinky	1
slip	0.867445162459642
slippage	1
slipper	0.621713261048606
slippy	1
slips	0.350714028699588
slipshod	1
slipstream	1
slipway	1
slit	0.664291203329006
slither	0.983095641435029
sliver	1
slob	0.767735103387506
slobber	1
sloe	1
slog	0.158641862985942
slogan	0.99481105176509
sloop	1
slop	0.187940370016145
slope	0.995205795006513
sloping	1
sloppy	1
slosh	1
slot	0.970113735703396
sloth	0.924169342636025
slothful	1
slouch	1
slough	0.977868391192733
slow	0.905690256496168
slower	1
slowing	1
slowly	1
slowness	1
sludge	1
slug	0.828651683233707
sluggard	1
slugging	1
sluggish	0.92295670636651
sluice	1
slum	0.415021512142663
slumber	1
slump	0.992887386721264
slumping	1
slung	0.83797741851191
slur	0.690124372562704
slurp	1
slurry	1
slush	0.817782148660344
slushy	1
slut	0.932584411271497
sly	0.0879378139927886
slyly	1
smack	0.928530104460216
smacking	1
small	0.991562974679178
smallness	1
smallpox	1
smarmy	1
smart	0.913019871052376
smarter	1
smartly	1
smartness	1
smash	0.965207756544058
smasher	1
smashing	1
smear	1
smell	0.977746620184706
smelly	0.966292136870647
smelt	0.905744698148825
smile	0.988162780091697
smirk	1
smite	1
smith	0.549315955050223
smiths	1
smithy	1
smock	1
smog	0.610665422259392
smoke	0.923633153130912
smoked	1
smokeless	1
smoker	0.99143548936753
smokescreen	1
smokestack	1
smoking	1
smoky	1
smooch	1
smooth	0.938646193963135
smoother	1
smoothie	1
smoothly	1
smoothness	1
smother	1
smoulder	1
smudge	1
smudgy	1
smug	0.102160412968911
smuggle	0.786776729011737
smuggler	1
smuggling	1
smugly	1
smugness	1
smut	0.251179190988404
smutty	1
snack	1
snaffle	1
snag	0.92006017004276
snagging	1
snail	1
snake	0.975758541658198
snakebite	1
snap	0.872145943388404
snapped	1
snapper	0.877889411977872
snappers	1
snappy	1
snapshot	1
snare	0.946358429163882
snarl	1
snatch	0.980947386471459
snatcher	1
snazzy	1
sneak	0.922939733107955
sneaker	0.64682918690158
sneakers	1
sneaky	1
sneer	0.866870137431334
sneering	0.963716858190217
sneeze	1
snicker	1
snide	1
sniff	0.872055723816623
sniffer	1
sniffle	1
sniffy	1
snifter	1
snigger	1
snip	0.229624578041139
snipe	0.601941055333154
sniper	1
sniping	1
snippet	1
snitch	1
snivel	1
snob	0.662185310126488
snobbish	0.938805876858509
snobby	1
snog	1
snood	1
snook	0.109551448836478
snooker	1
snoop	0.942668028800342
snooper	1
snooty	1
snooze	1
snore	0.988739145417979
snorer	1
snorkel	0.790257252947567
snort	1
snot	0.66703987843806
snotty	1
snout	1
snow	0.873512188693162
snowball	0.97027028366264
snowbound	1
snowdrift	1
snowdrop	1
snowfall	1
snowfield	1
snowflake	1
snowline	1
snowman	1
snowplough	0.801056583362679
snowshoe	1
snowstorm	1
snowy	1
snub	1
snuff	0.868699494895386
snuffer	1
snuffle	1
snug	0.71077936710578
snuggle	1
snugly	1
so	0.393853742627289
soak	0.986395538125264
soap	0.956035331888678
soapbox	1
soapstone	1
soapy	1
soar	0.995759574610753
sob	0.310566379152977
sober	0.839448644503191
soccer	1
social	0.919998889075465
sock	0.338497020637108
socket	1
sod	0.0681446309068152
soda	0.939298817943552
sodden	1
sodding	1
sodium	0.98448634399432
sofa	0.716986523242797
soft	0.391587005396576
softball	1
soften	0.808570969703364
softened	1
softener	1
softly	1
softness	1
software	0.99935469102768
softwood	1
softy	1
soggy	1
soil	0.991373717692549
soiree	1
sojourn	0.966111508011918
sol	0.0674199373308277
solace	1
solar	0.940886528010717
sold	0.0290993601290589
solder	0.992497267079269
soldier	0.998495241978735
sole	0.581132650924152
solely	1
solemn	0.809288035178743
soles	0.166304040091329
solid	0.823212057051102
solo	0.983494691872787
solstice	1
solve	0.632889891568381
solvent	0.905977432275586
solver	0.848209397652342
solving	1
sombre	0.888915728876494
some	0.883808915057514
someday	1
somehow	1
someone	0.996312324484112
someplace	1
something	0.996796152890182
sometime	0.194222676028666
sometimes	0.999512988210879
somewhat	1
somewhere	1
son	0.203748078870478
sonar	1
song	0.973288804307482
songbird	1
songbook	1
songs	0.584446742504651
songster	1
songstress	1
sonic	0.540585715809034
sonnet	1
sonny	1
soon	0.947432936507148
sooner	1
soonest	1
soot	0.294128476810376
soothe	0.969057724661285
soothing	0.98255729472678
sooty	1
sop	0.0399460735670188
sophist	0.130870770854291
soppy	1
sorbet	1
sordid	1
sore	0.567544745370334
sorely	1
soreness	1
sorghum	1
sorrel	1
sorrow	0.971715894174685
sorry	0.999421018311802
sort	0.791127109077123
sorted	0.120959414882413
sorter	1
sortie	1
sot	0.0831499313802978
sou	-0.00614023291511079
soubrette	1
sough	0.351070102040826
sought	1
soul	0.945456069696342
soulful	0.971607759881375
soulless	1
souls	1
sound	0.954864951519429
sounder	0.962587929767162
sounding	0.232001952125978
soundless	0.82334095826865
soundly	1
soundness	0.954423490512428
soundproof	1
soundtrack	1
soup	0.990434591175674
sour	0.0488225314052615
source	0.623470558434454
soured	1
souse	1
south	0.892423043094659
southbound	1
southeast	0.923503833566467
southern	0.992365108556036
southpaw	1
southward	0.956604499264305
southwards	1
southwest	0.944340138407764
sovereign	0.854042822512899
soviet	0.989283746408855
sow	0.930309211195233
sower	1
soy	0.660371767418345
soya	0.988309769908298
soybean	1
sozzled	1
spa	0.055875136958572
space	0.934320991430699
spacecraft	1
spaced	0.664290037689527
spaceship	1
spacesuit	1
spacing	1
spacious	0.990495175706062
spade	0.98550552226745
spadework	1
spain	1
spam	0.869842312934809
span	0.856509612007519
spangle	1
spaniel	1
spanish	1
spank	0.555610511705604
spanking	1
spanner	1
spar	0.133091408628604
spare	0.786334433251878
spark	0.704473866426352
sparkle	0.932450495663226
sparkler	1
sparkling	1
sparky	1
sparrow	0.92311627855429
sparse	0.813228994189585
sparsely	1
sparseness	1
spasm	0.804163819494121
spastic	0.747941594492812
spat	0.0761160983209741
spate	1
spatial	0.940581260144724
spatter	1
spawn	0.983729711035694
spay	1
speak	0.846736902188045
speaker	0.972319727706409
speaking	1
spear	0.627481485966405
spearhead	1
spearmint	1
spec	0.0591503409937591
special	0.644053669651513
specie	0.805754561096963
species	0.986850941844357
specious	1
speck	0.554786544074728
speckle	1
spectra	0.73920721548213
spectral	0.981401211391899
spectre	1
spectrum	1
speech	0.988854745292592
speechless	1
speed	0.959124144071721
speedboat	1
speeding	1
speedo	0.761489766000017
speedway	1
speedwell	1
speedy	1
spell	0.830943826213701
spellbound	1
speller	1
spelling	0.972699531767884
spelt	1
spend	0.855157247225221
spender	0.602348541854358
spending	0.999330381105223
spendthrift	1
spent	0.778078989504284
sperm	0.858651714298797
spew	1
sphagnum	1
sphere	0.364967018165138
spheroid	0.869160730281647
sphincter	0.957730080109259
sphinx	1
spice	0.67826826975586
spicy	1
spider	0.958436192312957
spiel	0.558158230067587
spigot	1
spike	0.913651918898664
spiked	1
spiky	1
spill	0.905239401202419
spillway	1
spin	0.602273801696499
spinach	1
spinal	0.982554550881922
spindle	1
spindly	1
spindrift	1
spine	0.943862751573458
spineless	1
spinet	0.812833272655128
spinner	0.969262498679406
spinney	1
spinning	1
spinster	1
spiny	1
spiral	0.988591408759601
spire	0.098478606773412
spirit	0.722419836364441
spit	0.0902784315674701
spite	0.697708655209115
spiteful	0.930916627114859
spittle	1
spittoon	1
spiv	1
splash	0.974024906380553
splashy	1
splat	0.354818709770912
splatter	1
splay	0.116207219645574
spleen	1
splendid	0.952928108493836
splendour	1
splice	0.986399733787637
splint	0.400447878281985
splinter	1
split	0.965440503218092
splitting	1
splodge	1
splotch	1
splurge	1
splutter	1
spoil	0.742295523786021
spoilage	1
spoiled	0.840794530511031
spoiler	1
spoils	0.872852637212736
spoilsport	1
spoke	0.0825019969185561
spokesman	1
sponge	0.98821912601111
sponger	1
spongy	1
sponsor	0.944539936739536
sponsored	1
spoof	1
spook	0.730610383769491
spooky	1
spool	0.940453880482394
spoon	0.697081432675526
spoonful	0.841779544538343
spoor	1
spore	0.802021597645561
sporran	1
sport	0.558916797036777
sporting	0.967690907646451
sportive	1
sportsman	0.820232087598716
sporty	1
spot	0.920260517293212
spotless	0.877891312761114
spotlight	1
spotted	0.977346021072265
spotter	0.873802044084878
spotty	1
spouse	0.815724749978372
spout	0.952553036997977
sprain	1
sprat	1
sprawl	0.780241480406964
sprawling	1
spray	0.973981616994137
sprayer	1
spread	0.865915141474039
spreader	1
spreads	0.128553506082951
spree	1
sprig	0.834303283665938
sprightly	1
spring	0.941959618158368
springboard	1
springbok	0.842949721485163
springboks	1
springtime	1
springy	1
sprinkle	0.711999849235787
sprinkler	1
sprinkling	1
sprint	0.847767166061454
sprinter	1
sprit	0.176544953003095
sprite	0.984853218686555
sprocket	1
sprout	0.995887963855505
spruce	1
spry	1
spud	1
spume	1
spunk	0.720244505800626
spunky	1
spur	0.814332008218823
spurious	0.981060491938769
spurn	1
spurt	1
sputnik	1
sputter	1
sputum	1
spy	0.802144755981181
spyglass	1
squab	0.164583324453254
squabble	1
squabbling	1
squad	0.731932612356445
squadron	1
squads	1
squalid	1
squall	0.969335436476526
squally	1
squalor	1
squander	1
square	0.993090085081075
squarely	1
squareness	1
squarer	1
squash	0.992376261707061
squashy	1
squat	0.897288538282897
squatter	1
squaw	0.306762827646793
squawk	1
squeak	0.897558228714165
squeaky	1
squeal	1
squeamish	0.901851875018745
squeegee	1
squeeze	0.995591923331525
squeezer	1
squelch	0.896089595913081
squib	1
squid	0.927006099770018
squidgy	1
squiggle	1
squint	1
squire	0.91002367433765
squirm	1
squirrel	0.943572983354444
squirrels	1
squirt	1
stab	0.0835966011596198
stabbing	0.773329673048819
stable	0.857832854648017
stabling	1
stably	0.836764090962856
stack	0.978693308088753
stadia	1
stadium	1
staff	0.986188421064068
staffing	0.997041310939224
staffs	0.918753081355279
stag	0.0281602808033349
stage	0.945763026132559
stagecoach	1
staged	1
stager	1
stagger	0.480388223104354
staggered	0.990360986758363
staging	1
stagnant	1
stagnate	1
staid	1
stain	0.224612661292135
stainless	1
stair	0.591598054754272
staircase	1
stairway	1
stairwell	1
stake	0.290872801357591
stale	0.419614363693099
stalemate	1
staleness	1
stalk	0.933752886122564
stalker	0.959516487057224
stall	0.274923420102769
stalled	0.151758056889189
stallion	1
stalwart	1
stammer	0.977021418475566
stamp	0.950592184773603
stampede	1
stamping	1
stance	0.135828279141245
stanch	0.318909758602198
stanchion	1
stand	0.284829323697542
standard	0.982680490453116
standby	1
standing	0.282760638303042
standpipe	1
standpoint	1
stands	0.164893848777834
standstill	1
stank	1
stanza	1
staple	0.984012130634851
stapler	1
stapling	1
star	0.404290200714692
starboard	1
starch	0.945896437259266
starchy	1
stardom	0.960593732370579
stardust	1
stare	1
starfish	1
stark	0.9258086275503
starkers	1
starkly	1
starless	1
starlet	1
starlight	1
starling	1
starlit	1
starred	1
starry	1
start	0.966368873150415
started	0.944274613080903
starter	1
starting	1
startle	1
startling	0.952726251211447
starts	0.849156493396433
starve	1
stash	1
state	0.831034409957162
statecraft	1
stated	0.837623945727801
statehood	1
stateless	0.952020595663545
stately	1
statement	0.974606602567981
stateroom	1
stateside	1
statesman	0.964070240099873
static	0.84854051706966
statics	0.561893558953279
station	0.933604283375371
stationer	0.418942635019773
statue	0.976295267019322
stature	1
status	0.998454397071898
statute	1
staunch	0.948943188774648
staunchly	1
stave	1
stay	0.968297125607566
stayer	1
staying	1
stays	0.981220398049665
stead	0.154759365096259
steadfast	0.722380734307895
steady	0.98787383830006
steak	0.964696084024831
steal	0.976115687899827
stealth	0.879777565336827
stealthy	1
steam	0.930268813785976
steamboat	1
steamer	1
steamship	1
steamy	1
steed	0.895070895198267
steel	0.984438609401418
steelworks	1
steely	1
steep	0.953193168711514
steepen	1
steeple	0.564428939161109
steeply	1
steepness	1
steer	0.794832538064398
steerage	1
steering	0.995591244974628
steersman	1
stein	0.20143851607469
stele	0.489159711719077
stellar	0.786754491851171
stem	0.149933468139497
stench	1
stencil	1
step	0.949611298543222
stepchild	1
steph	0.389902318610334
steppe	0.787682295635225
stepping	1
sterile	1
sterling	1
stern	0.146493577857193
sternly	1
sternness	1
sternum	1
steroid	0.356498723806765
stet	0.025635294037229
stetson	1
steve	0.591580476181599
stew	0.286435726106183
steward	0.83868294441297
stewardess	1
stewardship	1
stewed	1
stick	0.85435953027111
sticker	1
sticking	1
stickler	1
sticks	0.795220458388267
sticky	0.997531801877647
stiff	0.844444659018706
stiffen	0.948323750452973
stiffly	1
stiffness	1
stifle	1
stigma	0.777542074422889
stile	0.132868615007133
still	0.990440461889816
stillbirth	1
stillborn	1
stillness	1
stilt	0.850974040195999
stilted	1
sting	0.0539303502641138
stinger	1
stinging	1
stingless	1
stingray	1
stingy	1
stink	0.818615635453426
stinker	1
stinking	1
stinky	1
stint	0.996067217406892
stipend	0.822286022026992
stipple	1
stir	0.956002235410725
stirrer	1
stirring	1
stirrup	1
stitch	0.994503429186449
stoat	1
stock	0.870308304181873
stockade	1
stocking	1
stockist	1
stockman	0.863722726581813
stockpile	1
stockroom	1
stocky	0.817439584727362
stockyard	1
stodgy	1
stoic	0.703202826300368
stoke	0.916204123662943
stoker	1
stole	0.114465681040243
stolen	1
stolid	0.893259117615655
stomach	0.999125100011387
stomp	0.784151750900602
stomping	1
stone	0.859622565535056
stonewall	0.793337941230269
stoneware	1
stonework	1
stony	1
stooge	1
stool	0.945370238215604
stoop	0.985083891274941
stop	0.963578433874096
stopcock	1
stopgap	1
stoppage	1
stopped	1
stopper	0.671780716583218
stopping	1
stopwatch	1
storage	1
store	0.697536043530241
stored	0.20925017972444
storehouse	1
storeroom	1
storey	0.995819527541901
storied	1
stork	1
storm	0.913334146896672
stormy	1
story	0.472861440791829
stoup	1
stout	0.967948985631337
stoutly	1
stove	0.992863261076113
stovepipe	1
stow	0.254299120388568
stowage	1
straddle	1
strafe	1
straggle	0.671174306830364
straggler	1
straggly	1
straight	0.927361124583031
straightedge	1
straighten	0.958688810706624
straightness	1
straightway	1
strain	0.608074024021263
strained	0.491718526862449
strainer	1
strait	0.910537511811625
strand	0.9892263923058
stranded	1
strange	0.705051016706724
strangely	1
strangeness	1
stranger	1
strangle	0.830117159680133
strap	0.911833310207062
strapless	1
strapped	1
strapping	0.535066752400504
stratum	0.9193391385843
straw	0.782099027239269
stray	0.81554359753478
strays	1
streak	0.968974022635992
streaked	1
streaker	1
streaky	1
stream	0.606210484231256
streamer	1
streamlet	1
streamline	0.771942086644467
streamlined	1
street	0.973350443375275
streetcar	1
strength	0.775479640834322
strengthen	0.894711388848178
strengthened	0.973047729133056
strenuous	0.846914159371148
stress	0.78704711970619
stressful	0.993025153303099
stretch	0.966025303661599
stretcher	0.921244048321957
stretching	1
stretchy	1
strew	0.976843466834711
strewth	1
striate	1
stricken	1
strict	0.208093723132667
strictly	1
strictness	1
stricture	1
stride	0.922489419784817
strident	0.929429895116165
strife	0.980814684957141
strike	0.936731930116423
striker	1
